category,field,subfield,detail,year,question,answer,choice1,choice2,choice3,choice4,time_limit,commentary
ITパスポート試験,ストラテジ系,企業と法務,法務,2024,"不正競争防止法で規定されている限定提供データに関する記述として、最も適切なものはどれか。","特定の第三者に提供する情報として電磁的方法によって相当量蓄積され管理されている技術上又は営業上の情報 (秘密として管理されているものを除く)は限定提供データである。","特定の第三者に対し、1回に限定して提供する前提で保管されている技術上又は営業上の情報は限定提供データである。","特定の第三者に提供する情報として電磁的方法によって相当量蓄積され管理されている技術上又は営業上の情報 (秘密として管理されているものを除く)は限定提供データである。","特定の第三者に提供するために、金庫などで物理的に管理されている技術上又は営業上の情報は限定提供データである。","不正競争防止法に定めのある営業秘密は限定提供データである。",60,"「特定の第三者に対し、1回に限定して提供する前提で保管されている技術上又は営業上の情報は限定提供データである。」: 限定提供データは「業として」、すなわち反復継続的に提供していることがその要件となっているので、1回限りの提供では限定提供データに該当しない。
「特定の第三者に提供する情報として電磁的方法によって相当量蓄積され管理されている技術上又は営業上の情報 (秘密として管理されているものを除く)は限定提供データである。」: 正しい。限定提供データは、①限定提供性、②相当蓄積性、③電磁的管理性の3つの要件を満たす情報であり、営業秘密に該当しないものである。
「特定の第三者に提供するために、金庫などで物理的に管理されている技術上又は営業上の情報は限定提供データである。」: 電磁的方法により管理されていることが要件となっているので、物理的に管理されているものは限定提供データに該当しない。
「不正競争防止法に定めのある営業秘密は限定提供データである。」: 3つの条件を満たしていても、営業秘密である情報は限定提供データに該当しない。"
ITパスポート試験,ストラテジ系,企業と法務,法務,2024,"品質に関する組織やプロセスの運営管理を標準化し、マネジメントの質や効率の向上を目的とした方策として、適切なものはどれか。","ISO 9001の導入","ISMSの導入","ISO 9001の導入","ITIL の導入","プライバシーマークの取得",60,"「ISMSの導入」: ISMSは、情報セキュリティマネジメントシステムのことである。情報の機密性、完全性、可用性を適切に維持管理する体制を構築し、運用し、改善することを目的とする。
「ISO 9001の導入」: 正しい。ISO 9001は、品質マネジメントシステムに関する国際規格である。品質を管理する体制を構築し、運用し、改善することを通して、顧客要求事項を満たすことを目的とするので、設問の目的に適合する方策である。
「ITIL の導入」: ITIL(アイティル)は、ITサービスマネジメントのベストプラクティスを集めたフレームワークである。
「プライバシーマークの取得」: プライバシーマーク制度は、JIS Q 15001に基づき、個人情報について適切な保護措置を講ずる体制を整備している事業者等を認定して、事業活動に関してプライバシーマークの使用を認める制度である。"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"AI に関するガイドラインの一つである“人間中心の AI 社会原則”に定められている七つの“AI 社会原則”のうち、“イノベーションの原則”に関する記述として、最も適切なものはどれか。","AI の発展によって人も併せて進化するように、国際化や多様化を推進し、大学,研究機関、企業など、官民における連携と、柔軟な人材の移動を促進する。","AI の発展によって人も併せて進化するように、国際化や多様化を推進し、大学,研究機関、企業など、官民における連携と、柔軟な人材の移動を促進する。","AI の利用がもたらす結果については、問題の特性に応じて、AIの開発、提供,利用に携わった関係者が分担して責任を負う。","サービスの提供者は、AIを利用している事実やデータの取得方法や使用方法,結果の適切性について、利用者に対する適切な説明を行う。","情報弱者を生み出さないために、幼児教育や初等中等教育において、AI 活用や情報リテラシーに関する教育を行う。",60,"人間中心のAI社会原則に定められているAI社会原則は、次の7つである。
人間中心の原則: AIの利用は、憲法及び国際的な規範の保障する基本的人権を侵すものであってはならない
教育・リテラシーの原則: AIの利活用に関する教育・リテラシーを育む教育環境が全ての人に平等に提供されなければならない
プライバシーの原則: パーソナルデータの取扱いについて個人が不利益を受けることのないようにしなければならない
セキュリティ確保の原則: 便益とセキュリティリスクのバランスに留意し、全体として社会の安全性及び持続可能性が向上するように務めなければならない
公正競争確保の原則: 新たなビジネス、サービスを創出し、持続的な経済成長の維持と社会課題の解決策が提示されるよう、公正な競争環境が維持されなければならない
公平性・説明責任及び透明性の原則: 公平性及び透明性のある意思決定とその結果に対する説明責任が適切に確保されると共に、技術に対する信頼性が担保される必要がある
イノベーションの原則: 継続的なイノベーションを目指すため、徹底的な国際化・多様化と産学官民連携、研究開発環境の整備、規則改革等を進めるべきである
「AI の発展によって人も併せて進化するように、国際化や多様化を推進し、大学,研究機関、企業など、官民における連携と、柔軟な人材の移動を促進する。」: 正しい。イノベーションの原則に関する記述である。
「AI の利用がもたらす結果については、問題の特性に応じて、AIの開発、提供,利用に携わった関係者が分担して責任を負う。」: 人間中心の原則に関する記述である。
「サービスの提供者は、AIを利用している事実やデータの取得方法や使用方法,結果の適切性について、利用者に対する適切な説明を行う。」: 公平性・説明責任及び透明性の原則に関する記述である。
「情報弱者を生み出さないために、幼児教育や初等中等教育において、AI 活用や情報リテラシーに関する教育を行う。」: 教育・リテラシーの原則に関する記述である。"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"金融機関では、同一の顧客で複数の口座をもつ個人や法人について、氏名又は法人名,生年月日又は設立年月日,電話番号,住所又は所在地などを手掛かりに集約し、顧客ごとの預金の総額を正確に把握する作業が行われる。このように顧客がもつ複数の口座を、顧客ごとに取りまとめて一元管理する手続を表す用語として、最も適切なものはどれか。","名寄せ","アカウントアグリゲーション","キーマッピング","垂直統合","名寄せ",60,"「アカウントアグリゲーション」: 複数の金融機関の口座取引情報を1つのコンピュータ上に一括表示できるサービスである。
「キーマッピング」: キーボードの各キーに対応する文字や機能の割当てのことである。
「垂直統合」: 生産を行う工場が部品や営業の会社などのサプライチェーンの上流や下流にある工程を企業グループに統合することで市場競争力を高める経営戦略のことである。
「名寄せ」: 正しい。元来、金融機関において同一顧客の各種取引口座を一元管理する手続きを指す。現代では広い意味で使われており、広義の名寄せは、データベース中の同じ属性のデータをひとつのデータに取りまとめる作業という意味で使われている。"
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2024,"ある商品の販売量と気温の関係が一次式で近似できるとき、予測した気温から商品の販売量を推定する手法として、適切なものはどれか。","回帰分析","回帰分析","線形計画法","デルファイ法","パレート分析",60,"「回帰分析」: 正しい。統計的分析手法の一つで、目的変数(結果となる数値)と説明変数(原因となる数値)の因果関係を表す関数式を求めることである。販売量と気温の関係を数式で得ることができれば、気温から販売量を推定することができる。複数の変数間の関係を明らかにするのが回帰分析の目的である。
「線形計画法」: 1次式を満たす変数の値の中で式を最大化または最小化する値を求める方法である。在庫としてもつ原材料を使用して最大の利益を得るための販売量や、機械の稼働時間を最大限に生かして製造可能な製品数など、限りある資源を最大限に活用したい場合にその組合せを得るために使用される。
「デルファイ法」: 複数の専門家から個別に意見の収集を行い、得られた意見の集約をフィードバックするということを繰り返して、最終的に意見の収束をしていく手法である。技術革新や社会変動などに関する未来予測においてよく用いられる。
「パレート分析」: パレード図(値の大きい順に分析対象の項目を並べた棒グラフと、累積構成比を表す折れ線グラフを組み合わせた複合グラフ)を用いて分析対象の中から重点的に管理すべき要素を明らかにする手法である。"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"必要な時期に必要な量の原材料や部品を調達することによって、工程間の在庫をできるだけもたないようにする生産方式はどれか。","JIT","BPO","CIM","JIT","OEM",60,"「BPO」: Business Process Outsourcingの略。自社の業務の一部を、業務単位で丸ごと外部の専門業者に委託することである。
「CIM」: Computer Integrated Manufacturingの略。製造の現場で発生する各種情報をコンピュータシステムを活用して統合的に管理し、生産性を向上させる生産方法、またはそれを実現するコンピュータ統合生産システムのことを指す。
「JIT」: 正しい。Just In Timeの略。トヨタ自動車の生産方式の代表的な要素で、必要なモノを、必要なときに、必要な量だけ生産することで無駄のない効率的な生産を目指す方式である。物や情報を途中で停滞させないようにするために、かんばん方式による後工程引取り方式を採用して工程間の在庫の最小化を図る。
「OEM」: Original Equipment Manufacturingの略。発注元企業のブランド名で販売される製品を製造すること、またはそのような業態で製造を行う企業のことを指す。"
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2024,"RPA が適用できる業務として、最も適切なものはどれか。","従業員の交通費精算で、交通機関利用区間情報と領収書データから精算伝票を作成する業務","ゲームソフトのベンダーが、ゲームソフトのプログラムを自動で改善する業務","従業員の交通費精算で、交通機関利用区間情報と領収書データから精算伝票を作成する業務","食品加工工場で、産業用ロボットを用いて冷凍食品を自動で製造する業務","通信販売業で、膨大な顧客の購買データから顧客の購買行動に関する新たな法則を見つける業務",60,"「ゲームソフトのベンダーが、ゲームソフトのプログラムを自動で改善する業務」: 生成AIを使うことが適している。RPAには複雑な分析等はできない。
「従業員の交通費精算で、交通機関利用区間情報と領収書データから精算伝票を作成する業務」: 正しい。経費の精算業務はRPAが活用できる代表例である。交通費精算において利用区間情報(出発地と到着地)と領収書のデータがあれば、PC上で行われる交通費を調べ、合計額を求め、精算伝票を作成する一連の操作をロボットに登録することにより、伝票の作成業務を自動化することができる。
「食品加工工場で、産業用ロボットを用いて冷凍食品を自動で製造する業務」: ハードウェアのロボットを使うわけではないので、物理的な動作を伴う製造等はできない。
「通信販売業で、膨大な顧客の購買データから顧客の購買行動に関する新たな法則を見つける業務」: BIツールやデータマイニングを使うことが適している。RPA単体では統計学的・数学的な分析を行うことはできない。"
ITパスポート試験,ストラテジ系,経営戦略,技術戦略マネジメント,2024,"技術開発戦略において作成されるロードマップを説明しているものはどれか。","横軸に時間、縦軸に市場、商品、技術などを示し、研究開発成果の商品化,事業化の方向性をそれらの要素間の関係で表す。","技術の競争力レベルと技術のライフサイクルを2軸としたマトリックス上に、自社の技術や新しい技術をプロットする。","研究開発への投資とその成果を2軸とした座標上に、技術の成長過程をグラフ化し、旧技術から新技術への転換状況を表す。","市場面からの有望度と技術面からの有望度を2軸としたマトリックス上に、技術開発プロジェクトをプロットする。","横軸に時間、縦軸に市場、商品、技術などを示し、研究開発成果の商品化,事業化の方向性をそれらの要素間の関係で表す。",60,"ロードマップとは、縦軸に対象の技術・製品・サービス・市場を、横軸には時間の経過をとり、それらの要素の将来的な展望や進展目標を時系列で表した図表である。
「技術の競争力レベルと技術のライフサイクルを2軸としたマトリックス上に、自社の技術や新しい技術をプロットする。」: 技術ポートフォリオの説明である。
「研究開発への投資とその成果を2軸とした座標上に、技術の成長過程をグラフ化し、旧技術から新技術への転換状況を表す。」: 技術のSカーブの説明である。
「市場面からの有望度と技術面からの有望度を2軸としたマトリックス上に、技術開発プロジェクトをプロットする。」: 技術市場マトリックスの説明である。
「横軸に時間、縦軸に市場、商品、技術などを示し、研究開発成果の商品化,事業化の方向性をそれらの要素間の関係で表す。」: 正しい。ロードマップの説明である。横軸が時間であることがポイントである。"
ITパスポート試験,ストラテジ系,企業と法務,法務,2024,"コーポレートガバナンスを強化した事例として、最も適切なものはどれか。","独立性の高い社外取締役の人数を増やした。","女性が活躍しやすくするために労務制度を拡充した。","迅速な事業展開のために、他社の事業を買収した。","独立性の高い社外取締役の人数を増やした。","利益が得られにくい事業から撤退した。",60,"コーポレートガバナンスは、企業統治とも訳され、企業の経営について利害関係者が監視・規律することで、「企業の収益力の強化」と「企業の不祥事を防ぐ」という2つの目的を達成するための仕組みである。
「女性が活躍しやすくするために労務制度を拡充した。」: ダイバーシティに関する取組みに該当する。
「迅速な事業展開のために、他社の事業を買収した。」: M&Aに関する取組みに該当する。
「独立性の高い社外取締役の人数を増やした。」: 正しい。コーポレートガバナンスの強化に関する取組みに該当する。
「利益が得られにくい事業から撤退した。」: 選択と集中に関する取組みに該当する。"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"ある銀行では、システムの接続仕様を外部に公開し、あらかじめ契約を結んだ外部事業者のアクセスを認めることによって、利便性の高い、高度なサービスを展開しやすくしている。このような取組を表す用語として、最も適切なものはどれか。","オープンAPI","BPO","RPA","オープンAPI","技術経営",60,"「BPO」: Business .Process Outsourcingの略。自社の業務の一部を、業務単位で丸ごと外部の専門業者に委託することである。
「RPA」: Robotic Process Automationの略。これまで人間が行ってきた定型的なパソコン操作を、コンピュータ上で動作するソフトウェアのロボットにより自動化する仕組みである。
「オープンAPI」: 正しい。ソフトウェアやアプリケーションが持つ機能やデータを呼び出すための接続仕様・仕組み(API)を、外部の事業者に開放することである。オープンAPIは、フィンテックやオープンイノベーションを加速させる手段として期待されている。
「技術経営」: 技術開発の成果を市場競争力の源にして、事業利益を獲得することを目的とした経営手法である。新しい技術に立脚して価値を創造する企業が、イノベーションを継続的に創出するための戦略を立案し、実行し、管理することをいう。MOT(Management of Technology)ともいう。"
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2024,"A社では、1千万円を投資して営業支援システムを再構築することを検討している。現状の営業支援システムの運用費が5百万円/年,再構築後の営業支援システムの運用費が4百万円/年,再構築による新たな利益の増加が2百万円/年であるとき、この投資の回収期間は何年か。ここで、これら以外の効果、費用などは考慮しないものとし、計算結果は小数点以下第2位を四捨五入するものとする。","3.3","2.5","3.3","5.0","10.0",300,"システムの投資効果を評価するに当たり、投資の回収期間の長短でその投資の有利・不利を比較する方法が使用されることがある。回収期間とは、投資から生み出された利益(キャッシュフロー)で投資額を回収できるまでの期間である。
営業支援システムを再構築した場合、営業支援システムの年間運営費が500万円から400万円になり100万円の削減、それとは別に新たな利益額が年間200万円生み出されることになる。つまり、1年間の投資効果は「100万円 + 200万円 = 300万円」である。
投資額は1,000万円であるから、回収期間は投資額を年間投資効果で除して、
1,000万円 ÷ 300万円 = 3.33...年
(小数点以下第2位四捨五入)3.3年"
ITパスポート試験,ストラテジ系,企業と法務,法務,2024,"あるソフトウェアは、定額の料金や一定の期間での利用ができる形態で提供されている。この利用形態を表す用語として、適切なものはどれか。","サブスクリプション","アクティベーション","アドウェア","サブスクリプション","ボリュームライセンス",60,"「アクティベーション」: 正当な手続きを経ることによってアカウント、ソフトウェアまたはハードウェアを使用可能な(アクティブ)状態にすることである。一般的にはPCの固有情報とソフトウェアの製品番号を紐付けることで、同じ製品番号のソフトウェアが他のPCで利用されることを防ぐ。
「アドウェア」: ユーザーの使用中に広告が表示されるソフトウェアの総称である。主に無料なソフトウェアやアプリケーションに採用され、無料で使用できる代わりに広告を表示したり、インストール時に別のソフトウェアのインストールも促したりするなどして、広告主からの収入を得ることを目的とする。
「サブスクリプション」: 正しい。従来のようにソフトウェア自体を一括して買い取るのではなく、使用量や使用期間に応じて料金を支払うソフトウェア/サービスの料金形態をいう。
「ボリュームライセンス」: ”10台までインストール可能”のように、あるソフトウェアの使用を特定のコンピュータ群または一定数のコンピュータに認めるライセンスの形態である。同じソフトウェアを同一環境で利用する組織向けのライセンスであり、通常は1個ずつ購入するよりも割引されている。"
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2024,"インターネットを介して個人や企業が保有する住宅などの遊休資産の貸出しを仲介するサービスや仕組みを表す用語として、最も適切なものはどれか。","シェアリングエコノミー","シェアードサービス","シェアウェア","シェアリングエコノミー","ワークシェアリング",60,"「シェアードサービス」: グループ企業内に共通的に存在する業務(主に間接部門の業務)を1か所に集中・統合して独立させ、それぞれの企業で共有してサービス提供を受けることをいう。コストの削減と経営の効率化を目的とする。
「シェアウェア」: 一定期間は無料で試用できるが、試用期間後も継続して利用する場合は、ライセンス料金を開発者に支払う方式のソフトウェアである。
「シェアリングエコノミー」: 正しい。物やサービスを所有するのではなく、インターネット上のプラットフォームを介して個人と個人の間で使っていないモノ・場所・技能などを貸し借り・売買することによって、共有していく経済の動きのことである。貸主は遊休資産の活用による収入が得られ、借主は購入や維持にかかわるコストを削減できる利点がある。
「ワークシェアリング」: 仕事(work)と共有(sharing)を組み合わせた言葉で、人々の間で雇用を分かち合うことを意味する。1人当たりの労働時間を短縮したり仕事の配分を見直したりすることによって、労働の負荷を減らすとともに新たな雇用を生み出す取組みである。雇用維持や雇用創出を目的とする。"
ITパスポート試験,ストラテジ系,システム戦略,システム戦略,2024,"A社はRPA ソフトウェアを初めて導入するに当たり、計画策定フェーズ、先行導入フェーズ、本格導入フェーズの3段階で進めようと考えている。次のうち、計画策定フェーズで実施する作業として、適切なものだけを全て挙げたものはどれか。
a. RPA ソフトウェアの適用可能性を見極めるための概念検証を実施する。
b. RPA ソフトウェアを全社展開するための導入と運用の手順書を作成する。
c. 部門、業務を絞り込んでRPA ソフトウェアを導入し、効果を実測する。","a","a","a, c","b","b, c",60,"新たにRPA導入を進める際のフェーズを、以下の3つに分ける。
・計画策定フェーズ
RPAについての情報収集を行い、適用対象業務を選定する。実証実験を行って実際に自動化が可能かどうかの検証を行う
・先行導入フェーズ
比較的難易度が低い業務や一部の部署で試験的に導入する。正確性に問題はないが、期待した導入効果が出るかなどを検証する
・本格導入フェーズ
本格的に導入する体制を整備し、全社的に適用を開始する。その後、他業務での導入を検討するなど活用の場を広げていく
a: 適切。計画策定フェーズで実施する作業である。概念検証はPoC(Proof of Concept)とも呼ばれ、本格的な導入を決定する前に、新しい概念や理論、アイディアの有効性を実証するために行われる小規模な実験のことである。
b: 不適切。本格導入フェーズで実施する作業である。
c: 不適切。先行導入フェーズで実施する作業である。"
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2024,"式は定期発注方式で原料の発注量を求める計算式である。a~cに入れる字句の適切な組合せはどれか。
「発注量 = ( a + 調達期間 ) × 毎日の使用予定量 + b - 現在の在庫量 - c」","a: 発注間隔, b: 安全在庫量, c: 現在の発注残","a: 営業日数, b: 安全在庫量, c: 現在の発注残","a: 営業日数, b: 現在の発注残, c: 安全在庫量","a: 発注間隔, b: 安全在庫量, c: 現在の発注残","a: 発注間隔, b: 現在の発注残, c: 安全在庫量",300,"<p>定型発注方式は、あらかじめ決まった間隔で定期的に発注する方式で、発注の都度、在庫数、予想需要量、安全在庫などを考えて最適な量を発注する。</p><img src='/images/2024r06_ip_qs_ans_24.png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>
<p>定期発注方式では、原材料の納品直前に安全在庫数だけが残るように計算した発注量が、最適発注量となる。発注と納品のサイクルを単純化したモデルで表現してみると次のようになる。</p><img src='/images/2024r06_ip_qs_ans_24(1).png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>
<p>このモデルを見ると、納品日において確保すべき在庫量は、その次の納品日までに使用する量に安全在庫量を加えた数であることがわかる。次の納品日までに使用する量は「発注間隔 × 毎日の使用予定量」であるから、
納品日における在庫量 = 発注間隔 × 毎日の使用予定量 + 安全在庫量 ... ①
実際には予定通りに在庫が使用されていくとは限らないので、上記の数から納品日に残ることが見込まれる在庫量を差し引いて発注する。納品日に残る在庫量は、現在の在庫量から調達期間における使用量を引いた数なので、
納品日に残る在庫量 = 現在の在庫量 - 調達期間 × 毎日の使用予定量 ... ②
①から②を引くと、
発注間隔 × 毎日の使用予定量 + 安全在庫量 - (現在の在庫量 - 調達期間 × 毎日の使用予定量)
= 発注間隔 × 毎日の使用予定量 + 安全在庫量 - 現在の在庫量 + 調達期間 × 毎日の使用予定量
= (発注間隔 + 調達期間) × 毎日の使用予定量 + 安全在庫量 - 現在の在庫量
となり、設問の式と同じになる。この式から発注残(発注済で未納品分)を差し引いた数が発注量となる。</p><img src='/images/2024r06_ip_qs_ans_24(2).png' alt='表' style='width: 100%; max-width: 400px; display: block; margin: 1em auto;'>"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"史跡などにスマートフォンを向けると、昔あった建物の画像や説明情報を現実の風景と重ねるように表示して、観光案内をできるようにした。ここで活用した仕組みを表す用語として、最も適切なものはどれか。","AR","AR","GUI","VR","メタバース",60,"「AR」: 正しい。Augmented Realityの略で、拡張現実とも呼ばれ、現実世界の情報にデジタル合成などによって作られた情報を重ねて、人間が見る現実世界を拡張する技術である。VR(Virtual Reality)がコンピュータグラフィックスなどで構築された現実感と現実を差し替えるのに対し、ARは現実の一部を改変するという点が異なる。
「GUI」: Graphical User Interfaceの略。現在のPCでは当たり前になっている、画面上にアイコンやメニューなどの操作対象や選択項目を表示し、それをマウスなどのポインティングデバイスによって操作することでコンピュータを操作する仕組みである。
「VR」: Virtual Realityの略で仮想現実のことである。コンピュータなどによって作り出された世界をコンピュータグラフィックスなどを利用してユーザーに体験させる技術である。見せるだけではなく、ユーザーが仮想世界に働きかけることもでき、人間の五感のいずれかにその反応が返ってくることで人工的な現実感を味わうことができる。
「メタバース」: 多くのユーザーがアバターを使ってコミュニケーションを取ることができるインターネット上の仮想空間であって、自己投射性・没入感、リアルタイム性、オープン性などを備えるものをいう。メタ(超越)とユニバース(宇宙)を合わせた造語である。"
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2024,"データサイエンティストの役割に関する記述として、最も適切なものはどれか。","機械学習や統計などの手法を用いてビッグデータを解析することによって、ビジネスに活用するための新たな知見を獲得する。","機械学習や統計などの手法を用いてビッグデータを解析することによって、ビジネスに活用するための新たな知見を獲得する。","企業が保有する膨大なデータを高速に検索できるように、パフォーマンスの高いデータベースを運用するためのシステム基盤を構築する。","企業における情報システムに関するリスクを評価するために、現場でのデータの取扱いや管理についての実態を調査する。","企業や組織における安全な情報システムの企画、設計、開発、運用を、サイバーセキュリティに関する専門的な知識や技能を活用して支援する。",60,"「機械学習や統計などの手法を用いてビッグデータを解析することによって、ビジネスに活用するための新たな知見を獲得する。」: 正しい。データサイエンティストの役割である。
「企業が保有する膨大なデータを高速に検索できるように、パフォーマンスの高いデータベースを運用するためのシステム基盤を構築する。」: 要件定義に合致したシステムを設計・構築するのは、システムアーキテクトの役割である。
「企業における情報システムに関するリスクを評価するために、現場でのデータの取扱いや管理についての実態を調査する。」: 情報システムや組込みシステムに係るリスクを分析し、必要なコントロールを検証・評価するのは、システム監査技術者の役割である。
「企業や組織における安全な情報システムの企画、設計、開発、運用を、サイバーセキュリティに関する専門的な知識や技能を活用して支援する。」: サイバーセキュリティに関する専門的な知識・技能を活用して企業や組織における安全な情報システムの企画・設計・開発・運用を支援するのは、情報処理安全確保支援士の役割である。"
ITパスポート試験,ストラテジ系,企業と法務,法務,2024,"個人情報保護法では、あらかじめ本人の同意を得ていなくても個人データの提供が許される行為を規定している。この行為に該当するものだけを、全て挙げたものはどれか。
a. 事故で意識不明の人がもっていた本人の社員証を見て、搬送先の病院が本人の会社に電話してきたので、総務の担当者が本人の自宅電話番号を教えた。
b. 新規加入者を勧誘したいと保険会社の従業員に頼まれたので、総務の担当者が新入社員の名前と所属部門のリストを渡した。
c. 不正送金等の金融犯罪被害者に関する個人情報を、類似犯罪の防止対策を進める捜査機関からの法令に基づく要請に応じて、総務の担当者が提供した。","a, c","a","a, c","b, c","c",60,"個人情報取扱事業者が、あらかじめ本人の同意を得ずに、保有する個人データを第三者に提供することは個人情報保護法により禁止されている。ただし、次に挙げる5つの例外については、本人の同意は不要とされている。
① 法令に基づいて提供する場合
② 人の生命、身体または財産の保護のために提供が必要であり、本人の同意を得ることが困難である場合
③ 公衆衛生の向上または児童の健全な育成の推進のために特に提供が必要であり、本人の同意を得ることが困難である場合
④ 国の機関・地方公共団体またはその委託を受けた者が法令の定める事務を遂行することに対して協力する必要があり、本人の同意を得ることにより当該事務の遂行に支障を及ぼすおそれがある場合
⑤ 個人情報取扱事業者が学術研究機関等であり、一定の学術研究目的で提供する場合
a: 該当する。本人の生命・身体の保護のために必要であり、本人に同意を得ることが難しいケース(②)に該当する。
b: 該当しない。5つの例外のいずれにも該当しない。保険会社は第三者に当たるので、原則どおり本人の同意が必要となる。ここでのポイントは、もし提供先が親子兄弟会社やグループ会社間であっても第三者提供とみなされるという点である。
c: 該当する。法令に基づく要請に応じて提供するケース(①)に該当する。"
ITパスポート試験,ストラテジ系,経営戦略,ビジネスインダストリ,2024,"次の事例のうち、AIを導入することによって業務の作業効率が向上したものだけを全て挙げたものはどれか。
a. 食品専門商社のA社が、取引先ごとに様式が異なる手書きの請求書に記載された文字を自動で読み取ってデータ化することによって、事務作業時間を削減した。
b. 繊維製造会社のB社が、原材料を取引先に発注する定型的なPCの操作を自動化するツールを導入し、事務部門の人員を削減した。
c. 損害保険会社のC社が、自社のコールセンターへの問合せに対して、オペレーターにつなげる前に音声チャットボットでヒアリングを行うことによって、オペレーターの対応時間を短縮した。
d. 物流会社のD社が、配送荷物に電子タグを装着して出荷時に配送先を電子タグに書き込み、配送時にそれを確認することによって、誤配送を削減した。","a, c","a, c","b, c","b, d","c, d",60,"a: 適切。手書き文字の認識にAIが使われている。従来よりOCRという文字認識技術はあったが、ディープラーニングの登場により飛躍的に精度が向上している分野である。
b: 不適切。RPAの活用事例である。AIとは関係ない。
c: 適切。音声チャットボットでは、利用者の音声を認識してテキストに変換すること、対話の文脈を理解して適切な回答を選択する場面でAIが使われている。
d: 不適切。RFIDの活用事例である。AIとは関係ない。"
ITパスポート試験,ストラテジ系,経営戦略,経営戦略マネジメント,2024,"ある企業が、顧客を引き付ける優れた UX (User Experience) やビジネスモデルをデジタル技術によって創出し、業界における従来のサービスを駆逐してしまうことによって、その業界の既存の構造が破壊されるような現象を表す用語として、最も適切なものはどれか。","デジタルディスラプション","デジタルサイネージ","デジタルディスラプション","デジタルディバイド","デジタルトランスフォーメーション",60,"「デジタルサイネージ」: デジタル技術を活用して平面ディスプレイやプロジェクタなどによって映像や情報を表示する広告媒体である。電子看板とも呼ばれる。
「デジタルディスラプション」: 正しい。デジタルディスラプション(デジタルによる破壊)は、デジタル技術を利活用した新たなイノベーションやビジネスモデルが急速に普及することによって、市場構造が変わり既存ビジネスが破壊される現象である。DXが引き起こす破壊的変化と位置付けられる。
「デジタルディバイド」: パソコンやインターネットなどの情報技術(IT)を使いこなせる者と使いこなせない者の間に生じる、待遇、貧富、機会の格差のことである。情報技術が社会的な格差を拡大、固定化してしまう現象を指す。
「デジタルトランスフォーメーション」: クラウド、モバイル、AI、IoTなどのデータとデジタル技術を戦略的に活用してビジネスを変革し、競争上の優位性を確立することである。"
ITパスポート試験,ストラテジ系,企業と法務,企業活動,2024,"上司から自社の当期の損益計算書を渡され、“我が社の収益性分析をしなさい”と言われた。経営に関する指標のうち、この損益計算書だけから計算できるものだけを全て挙げたものはどれか。
a. 売上高增加率
b. 売上高利益率
c. 自己資本利益率","b","a","a, b","a, b, c","b",60,"損益計算書は、一会計期間(通常は1年)における利益と費用を明らかにして経営成績を表示した財務諸表である。利益または損失の計算過程を明らかにするものなので、記載されているのは売上高、売上原価、売上総利益、販売費及び一般管理費、営業利益、経常利益、当期純利益などの収益・費用に関する勘定科目である。
a: 不適切。売上高増加率は、前期からの売上高の伸びを示すもので「(当期売上高 - 前期売上高) ÷ 前期売上高」の式で求める。計算するには前期と当期の2期分の損益計算書が必要だが、設問では当期分しか渡されていないため計算することはできない。
b: 適切。売上高利益率は、売上高に対する利益額の割合を示す指標である。営業利益、経常利益、当期純利益などを売上高で除すことで求めることができる。
c: 不適切。自己資本利益率(ROE)は、自己資本に対する利益額の割合を示す指標である。自己資本は貸借対照表に記載されるので、損益計算書だけでは計算することはできない。"
